date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:59:32	378215/378215	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225e92c48e-5c567%22	https://technext.github.io/jobfinderportal/assets/fonts/fa-solid-900.svg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/fonts/fa-solid-900.svg	(from https://technext.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
14:59:32	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e92c48e-1339c%22	https://technext.github.io/jobfinderportal/assets/fonts/themify.eot?-fvbane	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/fonts/themify9f24.eot	(from https://technext.github.io/jobfinderportal/assets/css/themify-icons.css)
14:59:32	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225e92c48e-1339c%22	https://technext.github.io/jobfinderportal/assets/fonts/themify.eot?	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/fonts/themifyd41d.eot	(from https://technext.github.io/jobfinderportal/assets/css/themify-icons.css)
14:59:33	56108/56108	---M--	200	added ('OK')	font/woff	etag:%225e92c48e-db2c%22	https://technext.github.io/jobfinderportal/assets/fonts/themify.woff?-fvbane	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/fonts/themify9f24.woff	(from https://technext.github.io/jobfinderportal/assets/css/themify-icons.css)
14:59:33	78584/78584	---M-Z	200	added ('OK')	font/ttf	etag:W/%225e92c48e-132f8%22	https://technext.github.io/jobfinderportal/assets/fonts/themify.ttf?-fvbane	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/fonts/themify9f24.ttf	(from https://technext.github.io/jobfinderportal/assets/css/themify-icons.css)
14:59:33	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225e92c48e-3931d%22	https://technext.github.io/jobfinderportal/assets/fonts/themify.svg?-fvbane	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/fonts/themify9f24.svg	(from https://technext.github.io/jobfinderportal/assets/css/themify-icons.css)
14:59:33	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f9755a2-247b%22	https://technext.github.io/jobfinderportal/assets/img/slider/slider-img-1.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/slider/slider-img-1.jpg	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:34	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f9755a2-247b%22	https://technext.github.io/jobfinderportal/assets/img/background-img/bg-img-2.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/background-img/bg-img-2.jpg	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:34	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f9755a2-247b%22	https://technext.github.io/jobfinderportal/assets/img/background-img/bg-img-3.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/background-img/bg-img-3.jpg	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:34	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5fd825-247b%22	https://technext.github.io/jobfinderportal/assets/img/banner/bradcam.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/banner/bradcam.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:34	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ffe42-247b%22	https://technext.github.io/jobfinderportal/assets/img/banner/bradcam2.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/banner/bradcam2.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:35	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f99a1ac-247b%22	https://technext.github.io/jobfinderportal/assets/img/banner/bradcam3.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/banner/bradcam3.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:35	1661/1661	---M--	200	added ('OK')	image/png	etag:%225e92c48e-67d%22	https://technext.github.io/jobfinderportal/assets/img/elements/primary-check.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/primary-check.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:35	1205/1205	---M--	200	added ('OK')	image/png	etag:%225e92c48e-4b5%22	https://technext.github.io/jobfinderportal/assets/img/elements/success-check.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/success-check.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:36	1249/1249	---M--	200	added ('OK')	image/png	etag:%225e92c48e-4e1%22	https://technext.github.io/jobfinderportal/assets/img/elements/disabled-check.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/disabled-check.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:36	1284/1284	---M--	200	added ('OK')	image/png	etag:%225e92c48e-504%22	https://technext.github.io/jobfinderportal/assets/img/elements/primary-radio.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/primary-radio.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:36	1209/1209	---M--	200	added ('OK')	image/png	etag:%225e92c48e-4b9%22	https://technext.github.io/jobfinderportal/assets/img/elements/success-radio.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/success-radio.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:36	1173/1173	---M--	200	added ('OK')	image/png	etag:%225e92c48e-495%22	https://technext.github.io/jobfinderportal/assets/img/elements/disabled-radio.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/disabled-radio.png	(from https://technext.github.io/jobfinderportal/assets/css/style.css)
14:59:37	640911/640911	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-9c78f%22	https://technext.github.io/jobfinderportal/assets/img/hero/about.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/hero/about.jpg	(from https://technext.github.io/jobfinderportal/job_listing.html)
14:59:37	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f99a1ac-247b%22	https://technext.github.io/jobfinderportal/assets/img/favicon.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/favicon.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:37	449/449	---M-Z	200	added ('OK')	text/css	etag:W/%225e92c48e-1c1%22	https://technext.github.io/jobfinderportal/assets/css/responsive.css	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/css/responsive.css	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:38	453240/453240	---M--	200	added ('OK')	image/png	etag:%225e92c48e-6ea78%22	https://technext.github.io/jobfinderportal/assets/img/blog/single_blog_1.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/blog/single_blog_1.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:38	382831/382831	---M--	200	added ('OK')	image/png	etag:%225e92c48e-5d76f%22	https://technext.github.io/jobfinderportal/assets/img/blog/single_blog_2.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/blog/single_blog_2.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:38	452936/452936	---M--	200	added ('OK')	image/png	etag:%225e92c48e-6e948%22	https://technext.github.io/jobfinderportal/assets/img/blog/single_blog_3.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/blog/single_blog_3.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:38	346773/346773	---M--	200	added ('OK')	image/png	etag:%225e92c48e-54a95%22	https://technext.github.io/jobfinderportal/assets/img/blog/single_blog_4.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/blog/single_blog_4.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:39	485273/485273	---M--	200	added ('OK')	image/png	etag:%225e92c48e-76799%22	https://technext.github.io/jobfinderportal/assets/img/blog/single_blog_5.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/blog/single_blog_5.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:39	16236/16236	---M--	200	added ('OK')	image/png	etag:%225e92c48e-3f6c%22	https://technext.github.io/jobfinderportal/assets/img/post/post_1.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_1.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:39	13468/13468	---M--	200	added ('OK')	image/png	etag:%225e92c48e-349c%22	https://technext.github.io/jobfinderportal/assets/img/post/post_2.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_2.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:39	14552/14552	---M--	200	added ('OK')	image/png	etag:%225e92c48e-38d8%22	https://technext.github.io/jobfinderportal/assets/img/post/post_3.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_3.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:40	11818/11818	---M--	200	added ('OK')	image/png	etag:%225e92c48e-2e2a%22	https://technext.github.io/jobfinderportal/assets/img/post/post_4.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_4.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:40	21217/21217	---M--	200	added ('OK')	image/png	etag:%225e92c48e-52e1%22	https://technext.github.io/jobfinderportal/assets/img/post/post_5.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_5.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:40	17631/17631	---M--	200	added ('OK')	image/png	etag:%225e92c48e-44df%22	https://technext.github.io/jobfinderportal/assets/img/post/post_6.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_6.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:40	20969/20969	---M--	200	added ('OK')	image/png	etag:%225e92c48e-51e9%22	https://technext.github.io/jobfinderportal/assets/img/post/post_7.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_7.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:40	16499/16499	---M--	200	added ('OK')	image/png	etag:%225e92c48e-4073%22	https://technext.github.io/jobfinderportal/assets/img/post/post_8.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_8.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:41	17231/17231	---M--	200	added ('OK')	image/png	etag:%225e92c48e-434f%22	https://technext.github.io/jobfinderportal/assets/img/post/post_9.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_9.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:41	19266/19266	---M--	200	added ('OK')	image/png	etag:%225e92c48e-4b42%22	https://technext.github.io/jobfinderportal/assets/img/post/post_10.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/post_10.png	(from https://technext.github.io/jobfinderportal/blog.html)
14:59:41	9547/9547	---M--	200	added ('OK')	image/png	etag:%225e92c48e-254b%22	https://technext.github.io/jobfinderportal/assets/img/post/preview.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/preview.png	(from https://technext.github.io/jobfinderportal/single-blog.html)
14:59:42	8977/8977	---M--	200	added ('OK')	image/png	etag:%225e92c48e-2311%22	https://technext.github.io/jobfinderportal/assets/img/post/next.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/post/next.png	(from https://technext.github.io/jobfinderportal/single-blog.html)
14:59:42	17489/17489	---M--	200	added ('OK')	image/png	etag:%225e92c48e-4451%22	https://technext.github.io/jobfinderportal/assets/img/blog/author.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/blog/author.png	(from https://technext.github.io/jobfinderportal/single-blog.html)
14:59:42	11303/11303	---M--	200	added ('OK')	image/png	etag:%225e92c48e-2c27%22	https://technext.github.io/jobfinderportal/assets/img/comment/comment_1.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/comment/comment_1.png	(from https://technext.github.io/jobfinderportal/single-blog.html)
14:59:42	10561/10561	---M--	200	added ('OK')	image/png	etag:%225e92c48e-2941%22	https://technext.github.io/jobfinderportal/assets/img/comment/comment_2.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/comment/comment_2.png	(from https://technext.github.io/jobfinderportal/single-blog.html)
14:59:43	11401/11401	---M--	200	added ('OK')	image/png	etag:%225e92c48e-2c89%22	https://technext.github.io/jobfinderportal/assets/img/comment/comment_3.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/comment/comment_3.png	(from https://technext.github.io/jobfinderportal/single-blog.html)
14:59:43	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f9755a2-247b%22	https://technext.github.io/jobfinderportal/assets/js/gijgo.min.js	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/js/gijgo.min.js	(from https://technext.github.io/jobfinderportal/single-blog.html)
14:59:43	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-38b8%22	https://technext.github.io/jobfinderportal/assets/img/elements/d.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/d.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:43	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-757%22	https://technext.github.io/jobfinderportal/assets/img/elements/f1.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/f1.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:44	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-7a5%22	https://technext.github.io/jobfinderportal/assets/img/elements/f2.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/f2.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:44	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-977%22	https://technext.github.io/jobfinderportal/assets/img/elements/f3.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/f3.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:44	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-617%22	https://technext.github.io/jobfinderportal/assets/img/elements/f4.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/f4.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:44	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-721%22	https://technext.github.io/jobfinderportal/assets/img/elements/f5.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/f5.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:45	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-593%22	https://technext.github.io/jobfinderportal/assets/img/elements/f6.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/f6.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:45	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-5ec%22	https://technext.github.io/jobfinderportal/assets/img/elements/f7.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/f7.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:45	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-53f%22	https://technext.github.io/jobfinderportal/assets/img/elements/f8.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/f8.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:46	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-1e673%22	https://technext.github.io/jobfinderportal/assets/img/elements/g1.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/g1.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:46	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-1c83e%22	https://technext.github.io/jobfinderportal/assets/img/elements/g2.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/g2.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:46	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-13ead%22	https://technext.github.io/jobfinderportal/assets/img/elements/g3.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/g3.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:46	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-14bbe%22	https://technext.github.io/jobfinderportal/assets/img/elements/g4.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/g4.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:47	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-fc5f%22	https://technext.github.io/jobfinderportal/assets/img/elements/g5.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/g5.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:47	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-122cd%22	https://technext.github.io/jobfinderportal/assets/img/elements/g6.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/g6.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:47	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-26671%22	https://technext.github.io/jobfinderportal/assets/img/elements/g7.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/g7.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:48	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%225e92c48e-4196%22	https://technext.github.io/jobfinderportal/assets/img/elements/g8.jpg	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/assets/img/elements/g8.jpg	(from https://technext.github.io/jobfinderportal/elements.html)
14:59:48	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f99a1ac-247b%22	https://technext.github.io/jobfinderportal/img/favicon.png	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/img/favicon.png	(from https://technext.github.io/jobfinderportal/contact.html)
14:59:48	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ffe42-247b%22	https://technext.github.io/jobfinderportal/%22https://maps.gstatic.com/mapfiles/openhand_8_8.cur%22	C:/Users/BTL%20Africa/Desktop/job-portal/technext.github.io/jobfinderportal/_https_/maps.gstatic.com/mapfiles/openhand_8_8.cur_	(from https://technext.github.io/jobfinderportal/contact.html)
14:59:49	1642/1642	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/google_white5.png	C:/Users/BTL%20Africa/Desktop/job-portal/maps.gstatic.com/mapfiles/api-3/images/google_white5.png	(from https://technext.github.io/jobfinderportal/contact.html)
